timestamp,dist_frontal,dist_derecho,pwm_izq,pwm_der
2025-12-29T00:23:13.191712,60.61,16.43,113,59
2025-12-29T00:23:13.223195,62.08,16.81,113,59
2025-12-29T00:23:13.255778,60.03,16.46,111,61
2025-12-29T00:23:13.284769,46.83,16.45,111,61
2025-12-29T00:23:13.315593,58.57,16.78,111,61
2025-12-29T00:23:13.348706,52.04,16.76,104,68
2025-12-29T00:23:13.376642,51.79,16.45,104,68
2025-12-29T00:23:13.408279,49.3,15.76,104,68
2025-12-29T00:23:13.439591,49.97,17.13,104,68
2025-12-29T00:23:13.466887,38.98,16.43,94,78
2025-12-29T00:23:13.497031,48.07,16.8,94,78
2025-12-29T00:23:13.527467,48.69,16.78,94,78
2025-12-29T00:23:13.558520,45.79,16.45,91,81
2025-12-29T00:23:13.587152,45.6,16.76,91,81
2025-12-29T00:23:13.616941,45.79,16.46,91,81
2025-12-29T00:23:13.648643,46.0,17.13,89,83
2025-12-29T00:23:13.677309,45.81,16.46,89,83
2025-12-29T00:23:13.710206,46.02,17.11,89,83
2025-12-29T00:23:13.740471,46.23,17.13,89,83
2025-12-29T00:23:13.768586,59.27,13.67,89,83
2025-12-29T00:23:13.800694,59.45,12.23,89,83
2025-12-29T00:23:13.829751,59.13,12.29,89,83
2025-12-29T00:23:13.859707,51.97,12.95,93,87
2025-12-29T00:23:13.889410,52.2,13.3,93,87
2025-12-29T00:23:13.920315,46.6,16.45,93,87
2025-12-29T00:23:13.950990,46.83,16.45,93,87
2025-12-29T00:23:13.983592,60.46,13.29,93,87
2025-12-29T00:23:14.013425,59.75,13.66,93,87
2025-12-29T00:23:14.043844,45.55,13.3,96,90
2025-12-29T00:23:14.071362,40.44,13.36,96,90
2025-12-29T00:23:14.100801,39.72,12.25,96,90
2025-12-29T00:23:14.130227,39.03,12.64,96,90
2025-12-29T00:23:14.161737,39.26,11.57,96,90
2025-12-29T00:23:14.191293,70.61,10.48,96,90
2025-12-29T00:23:14.225348,72.94,10.85,96,90
2025-12-29T00:23:14.258381,75.17,11.9,93,93
2025-12-29T00:23:14.286966,70.49,10.86,93,93
2025-12-29T00:23:14.317059,78.12,11.18,93,93
2025-12-29T00:23:14.352532,68.87,11.9,92,94
2025-12-29T00:23:14.378280,51.81,10.85,92,94
2025-12-29T00:23:14.408583,48.48,16.45,92,94
2025-12-29T00:23:14.441552,47.23,10.85,92,94
2025-12-29T00:23:14.468429,44.74,9.79,90,96
2025-12-29T00:23:14.497754,37.79,9.79,90,96
2025-12-29T00:23:14.527422,42.84,10.48,90,96
2025-12-29T00:23:14.556768,41.68,9.09,88,98
2025-12-29T00:23:14.587825,43.09,9.79,88,98
2025-12-29T00:23:14.618504,39.7,11.9,88,98
2025-12-29T00:23:14.645273,40.65,10.11,88,98
2025-12-29T00:23:14.678069,39.49,9.44,88,98
2025-12-29T00:23:14.706131,58.52,16.45,88,98
2025-12-29T00:23:14.736930,66.33,9.81,88,98
2025-12-29T00:23:16.369347,48.27,8.09,-150,150
2025-12-29T00:23:16.396274,46.55,8.11,-150,150
2025-12-29T00:23:16.425571,38.24,9.46,-150,150
2025-12-29T00:23:19.456858,52.04,9.79,12,12
2025-12-29T00:23:19.484537,52.01,9.78,12,12
2025-12-29T00:23:19.517300,52.02,9.79,12,12
2025-12-29T00:23:19.570314,-1.0,9.79,25,25
2025-12-29T00:23:19.596826,45.35,9.79,25,25
2025-12-29T00:23:19.629165,45.39,9.79,25,25
2025-12-29T00:23:19.655852,45.37,8.39,35,35
2025-12-29T00:23:19.685636,45.81,8.39,35,35
2025-12-29T00:23:19.715229,46.25,8.35,35,35
2025-12-29T00:23:19.744882,44.76,8.37,39,39
2025-12-29T00:23:19.775039,46.84,8.06,39,39
2025-12-29T00:23:19.803943,44.97,8.06,39,39
2025-12-29T00:23:19.833778,44.3,8.06,39,39
2025-12-29T00:23:19.865330,44.55,8.07,46,46
2025-12-29T00:23:19.893228,38.98,7.74,46,46
2025-12-29T00:23:19.921720,44.05,8.06,46,46
2025-12-29T00:23:19.953127,43.79,8.41,52,52
2025-12-29T00:23:19.981290,42.62,10.14,52,52
2025-12-29T00:23:20.013689,41.42,10.53,52,52
2025-12-29T00:23:20.042697,56.46,8.69,52,52
2025-12-29T00:23:20.073948,57.01,9.78,58,58
2025-12-29T00:23:20.101366,58.78,7.39,58,58
2025-12-29T00:23:20.131016,58.85,7.42,58,58
2025-12-29T00:23:20.164722,58.9,7.35,59,59
2025-12-29T00:23:20.193634,58.89,7.37,59,59
2025-12-29T00:23:20.246140,-1.0,10.5,61,61
2025-12-29T00:23:20.296984,-1.0,8.71,61,61
2025-12-29T00:23:20.349921,-1.0,17.43,63,63
2025-12-29T00:23:20.379449,37.79,7.42,63,63
2025-12-29T00:23:20.408729,39.23,7.39,63,63
2025-12-29T00:23:20.437451,37.53,7.37,69,69
2025-12-29T00:23:20.469396,37.56,8.39,69,69
2025-12-29T00:23:20.497429,37.54,29.0,69,69
2025-12-29T00:23:20.551857,-1.0,10.13,71,71
2025-12-29T00:23:20.581119,67.1,16.81,71,71
2025-12-29T00:23:20.611939,65.31,9.11,71,71
2025-12-29T00:23:20.645654,67.4,9.09,75,75
2025-12-29T00:23:20.676450,63.27,8.74,75,75
2025-12-29T00:23:20.704894,46.2,9.46,75,75
2025-12-29T00:23:20.737958,84.11,8.72,75,75
2025-12-29T00:23:20.768154,85.18,9.44,78,78
2025-12-29T00:23:20.799341,86.79,16.45,78,78
2025-12-29T00:23:20.831247,84.76,9.41,78,78
2025-12-29T00:23:20.861819,67.94,10.14,81,81
2025-12-29T00:23:20.894363,65.61,8.69,81,81
2025-12-29T00:23:20.923623,61.08,8.71,81,81
2025-12-29T00:23:20.954213,55.74,9.13,85,85
2025-12-29T00:23:20.984600,55.55,9.07,85,85
2025-12-29T00:23:21.014799,53.62,9.07,85,85
2025-12-29T00:23:21.044296,53.44,7.41,92,92
2025-12-29T00:23:21.074979,54.09,7.72,92,92
2025-12-29T00:23:21.108650,70.89,8.06,92,92
2025-12-29T00:23:21.136573,67.1,7.71,92,92
2025-12-29T00:23:21.169951,63.66,6.69,94,92
2025-12-29T00:23:21.196313,40.46,8.09,94,92
2025-12-29T00:23:21.225442,40.19,7.06,94,92
2025-12-29T00:23:21.256363,58.9,8.35,94,92
2025-12-29T00:23:21.287948,76.58,7.06,94,92
2025-12-29T00:23:21.318737,38.03,8.39,94,92
2025-12-29T00:23:21.349343,37.31,7.07,94,92
2025-12-29T00:23:21.377717,52.01,7.41,94,92
2025-12-29T00:23:21.408740,74.3,7.37,94,92
2025-12-29T00:23:21.442945,55.02,6.06,94,92
2025-12-29T00:23:21.469432,52.51,7.42,94,92
2025-12-29T00:23:21.497055,51.86,7.37,94,92
2025-12-29T00:23:21.529760,52.34,7.41,94,92
2025-12-29T00:23:21.556068,40.91,7.37,94,92
2025-12-29T00:23:21.588478,40.67,7.41,94,92
2025-12-29T00:23:21.618062,39.49,10.5,94,92
2025-12-29T00:23:21.647404,47.69,16.78,99,97
2025-12-29T00:23:21.677306,39.02,8.39,99,97
2025-12-29T00:23:21.706792,45.34,7.37,99,97
2025-12-29T00:23:21.732943,38.03,7.37,99,97
2025-12-29T00:23:21.765191,44.7,8.74,99,97
2025-12-29T00:23:21.792120,46.65,7.41,99,97
2025-12-29T00:23:21.821690,44.04,7.41,99,97
2025-12-29T00:23:21.852746,42.81,8.72,99,97
2025-12-29T00:23:21.881171,41.6,7.07,99,97
2025-12-29T00:23:21.913615,40.44,7.07,99,97
2025-12-29T00:23:21.945022,59.87,6.04,101,99
2025-12-29T00:23:21.971245,61.38,7.39,101,99
2025-12-29T00:23:22.001463,58.69,6.06,101,99
2025-12-29T00:23:22.031824,60.15,7.37,101,99
2025-12-29T00:23:22.062954,58.57,6.34,103,101
2025-12-29T00:23:22.092265,56.97,6.44,103,101
2025-12-29T00:23:22.124027,58.85,9.13,103,101
2025-12-29T00:23:22.154563,57.17,7.41,106,104
2025-12-29T00:23:22.183974,56.78,17.13,106,104
2025-12-29T00:23:22.214030,56.38,6.39,106,104
2025-12-29T00:23:22.268261,-1.0,7.71,106,104
2025-12-29T00:23:22.297867,73.19,6.39,106,104
2025-12-29T00:23:22.330395,72.73,7.74,106,104
2025-12-29T00:23:22.361877,63.27,7.69,106,104
2025-12-29T00:23:22.388921,43.55,7.35,106,104
2025-12-29T00:23:22.419024,44.48,8.42,106,104
2025-12-29T00:23:22.451090,63.96,10.14,106,104
2025-12-29T00:23:22.480820,62.64,7.76,106,104
2025-12-29T00:23:22.512580,55.71,9.81,106,104
2025-12-29T00:23:22.540759,54.8,8.07,106,104
2025-12-29T00:23:27.575662,51.79,7.37,5,-19
2025-12-29T00:23:27.605576,51.81,7.41,5,-19
2025-12-29T00:23:27.635726,51.83,7.42,5,-19
2025-12-29T00:23:27.666796,51.83,7.39,15,-9
2025-12-29T00:23:27.694114,51.86,7.35,15,-9
2025-12-29T00:23:27.725494,51.85,7.37,15,-9
2025-12-29T00:23:27.752851,51.79,7.37,15,-9
2025-12-29T00:23:27.785392,51.79,7.42,21,5
2025-12-29T00:23:27.816076,51.81,7.37,21,5
2025-12-29T00:23:27.843118,51.86,7.41,21,5
2025-12-29T00:23:27.877036,51.85,7.39,32,16
2025-12-29T00:23:27.903112,51.83,7.41,32,16
2025-12-29T00:23:27.932957,51.85,7.39,32,16
2025-12-29T00:23:27.962976,52.2,7.39,32,16
2025-12-29T00:23:27.992355,52.23,6.37,37,21
2025-12-29T00:23:28.022559,51.65,6.41,37,21
2025-12-29T00:23:28.053608,51.62,6.41,38,22
2025-12-29T00:23:28.085849,52.36,6.39,38,22
2025-12-29T00:23:28.112643,51.79,7.74,38,22
2025-12-29T00:23:28.145823,52.18,7.74,41,27
2025-12-29T00:23:28.172604,51.71,7.71,41,27
2025-12-29T00:23:28.202707,52.37,9.46,41,27
2025-12-29T00:23:28.232744,52.2,9.46,41,27
2025-12-29T00:23:28.265594,51.64,9.5,40,30
2025-12-29T00:23:28.292709,51.83,8.04,40,30
2025-12-29T00:23:28.326567,70.79,8.06,40,30
2025-12-29T00:23:28.355157,72.72,8.0,42,36
2025-12-29T00:23:28.386780,69.01,9.81,42,36
2025-12-29T00:23:28.417968,68.31,18.45,42,36
2025-12-29T00:23:28.452033,67.99,57.94,42,40
2025-12-29T00:23:28.485546,67.31,10.11,42,40
2025-12-29T00:23:28.513462,62.31,9.78,42,40
2025-12-29T00:23:28.543374,59.75,9.79,42,42
2025-12-29T00:23:28.574060,59.08,7.72,42,42
2025-12-29T00:23:28.604434,59.66,6.7,42,42
2025-12-29T00:23:28.640910,44.55,6.72,46,46
2025-12-29T00:23:28.663814,44.72,8.09,46,46
2025-12-29T00:23:28.692801,44.07,8.07,46,46
2025-12-29T00:23:28.721606,43.37,6.74,46,46
2025-12-29T00:23:28.752929,47.13,6.72,47,47
2025-12-29T00:23:28.784134,44.51,6.74,47,47
2025-12-29T00:23:28.814760,59.94,7.72,47,47
2025-12-29T00:23:28.845960,78.35,7.72,49,49
2025-12-29T00:23:28.877234,77.98,7.37,49,49
2025-12-29T00:23:28.907951,64.33,7.37,49,49
2025-12-29T00:23:28.935866,63.12,7.44,49,49
2025-12-29T00:23:28.969692,76.93,7.06,49,49
2025-12-29T00:23:28.997585,62.41,7.04,49,49
2025-12-29T00:23:29.031245,62.54,7.04,49,49
2025-12-29T00:23:29.060938,63.08,7.42,51,51
2025-12-29T00:23:29.092158,61.87,7.39,51,51
2025-12-29T00:23:29.119778,61.52,8.74,51,51
2025-12-29T00:23:29.152902,60.2,8.39,52,52
2025-12-29T00:23:29.182536,60.38,7.06,52,52
2025-12-29T00:23:29.213253,58.99,7.04,52,52
2025-12-29T00:23:29.241944,58.73,7.02,54,54
2025-12-29T00:23:29.272691,72.89,7.06,54,54
2025-12-29T00:23:29.306080,58.87,8.09,54,54
2025-12-29T00:23:29.340349,72.54,8.06,54,54
2025-12-29T00:23:29.365634,71.68,7.72,57,59
2025-12-29T00:23:29.398200,72.08,7.71,57,59
2025-12-29T00:23:29.427712,73.0,7.69,57,59
2025-12-29T00:23:29.458580,72.56,7.72,56,62
2025-12-29T00:23:29.493562,76.51,10.48,56,62
2025-12-29T00:23:29.523428,75.63,10.51,56,62
2025-12-29T00:23:29.554060,68.43,9.46,56,66
2025-12-29T00:23:29.587596,77.3,9.44,56,66
2025-12-29T00:23:29.617244,76.38,24.55,56,66
2025-12-29T00:23:29.648862,75.88,16.45,56,66
2025-12-29T00:23:29.679738,73.14,9.79,56,66
2025-12-29T00:23:29.711044,71.36,8.34,56,66
2025-12-29T00:23:29.746146,69.17,9.78,56,70
2025-12-29T00:23:29.773239,69.17,11.2,56,70
2025-12-29T00:23:29.805146,72.54,19.41,56,70
2025-12-29T00:23:29.836168,65.96,16.8,56,70
2025-12-29T00:23:29.867638,65.47,20.41,56,72
2025-12-29T00:23:29.901996,66.85,20.39,56,72
2025-12-29T00:23:29.929627,63.12,10.11,56,72
2025-12-29T00:23:29.961671,63.13,8.39,54,74
2025-12-29T00:23:29.991327,63.96,8.02,54,74
2025-12-29T00:23:30.025157,70.49,9.07,54,74
2025-12-29T00:23:30.056644,73.03,9.09,56,76
2025-12-29T00:23:30.084908,69.47,8.74,56,76
2025-12-29T00:23:30.115179,54.32,10.14,56,76
2025-12-29T00:23:30.145856,70.17,10.85,56,76
2025-12-29T00:23:30.177350,66.24,9.44,56,76
2025-12-29T00:23:30.208146,67.38,9.79,56,76
2025-12-29T00:23:30.253778,316.75,13.64,56,76
2025-12-29T00:23:30.284593,58.6,10.85,56,76
2025-12-29T00:23:30.315174,58.55,9.44,56,76
2025-12-29T00:23:30.349162,65.63,17.13,56,76
2025-12-29T00:23:30.377036,63.83,10.46,56,76
2025-12-29T00:23:30.407842,62.83,9.07,56,76
2025-12-29T00:23:30.441016,61.89,9.06,56,76
2025-12-29T00:23:30.470347,61.82,10.46,56,76
2025-12-29T00:23:30.500797,60.08,9.11,56,76
2025-12-29T00:23:30.529884,60.9,8.69,56,76
2025-12-29T00:23:30.560076,59.06,8.71,56,76
2025-12-29T00:23:30.593768,58.62,8.72,56,76
2025-12-29T00:23:30.624577,58.04,9.79,56,76
2025-12-29T00:23:30.652330,58.78,9.44,56,76
2025-12-29T00:23:30.682666,58.41,9.46,56,76
2025-12-29T00:23:30.713017,57.52,9.81,56,76
2025-12-29T00:23:30.746836,56.99,16.76,61,75
2025-12-29T00:23:30.774015,57.34,10.14,61,75
2025-12-29T00:23:30.807154,57.32,9.78,61,75
2025-12-29T00:23:30.840461,57.67,9.78,61,75
2025-12-29T00:23:30.865246,57.73,11.53,66,76
2025-12-29T00:23:30.899950,131.72,11.18,66,76
2025-12-29T00:23:30.934183,121.04,10.9,66,76
2025-12-29T00:23:30.965103,78.98,10.5,68,74
2025-12-29T00:23:30.996749,75.75,10.14,68,74
2025-12-29T00:23:31.030362,59.59,11.22,68,74
2025-12-29T00:23:31.059685,58.67,10.86,68,74
2025-12-29T00:23:31.089043,59.46,11.9,68,74
2025-12-29T00:23:31.122787,58.62,11.22,68,74
2025-12-29T00:23:31.152335,69.45,12.27,68,74
2025-12-29T00:23:31.184506,58.89,12.29,68,74
2025-12-29T00:23:31.212762,67.08,13.32,68,74
2025-12-29T00:23:31.243468,59.97,12.97,68,74
2025-12-29T00:23:31.274232,64.33,12.58,68,74
2025-12-29T00:23:31.305578,70.79,14.01,68,74
2025-12-29T00:23:31.336779,66.84,13.3,68,74
2025-12-29T00:23:31.381294,292.67,13.3,70,76
2025-12-29T00:23:31.414244,100.5,13.99,70,76
2025-12-29T00:23:31.447581,104.27,12.23,70,76
2025-12-29T00:23:31.480873,105.01,11.55,70,76
2025-12-29T00:23:31.527806,290.34,12.95,70,76
2025-12-29T00:23:31.570254,290.41,12.62,70,76
2025-12-29T00:23:31.614460,288.21,13.3,70,76
2025-12-29T00:23:31.659144,289.11,18.45,70,76
2025-12-29T00:23:31.700721,288.74,16.78,70,76
2025-12-29T00:23:31.753144,-1.0,14.69,70,76
2025-12-29T00:23:31.806066,-1.0,13.29,74,76
2025-12-29T00:23:31.858509,-1.0,12.58,74,76
2025-12-29T00:23:31.912860,-1.0,13.29,76,76
2025-12-29T00:23:31.944823,135.02,14.34,76,76
2025-12-29T00:23:31.978674,82.21,15.76,78,78
2025-12-29T00:23:32.014826,124.04,16.48,78,78
2025-12-29T00:23:32.050371,166.14,17.45,81,79
2025-12-29T00:23:32.093205,279.82,17.08,81,79
2025-12-29T00:23:32.136784,278.45,17.11,81,79
2025-12-29T00:23:32.169193,86.9,16.46,81,79
2025-12-29T00:23:32.215708,277.24,16.43,81,79
2025-12-29T00:23:32.258657,276.8,15.76,81,79
2025-12-29T00:23:32.301195,276.26,15.43,81,79
2025-12-29T00:23:32.335269,159.47,16.13,81,79
2025-12-29T00:23:32.369837,107.12,15.74,84,78
2025-12-29T00:23:32.405914,106.43,16.48,84,78
2025-12-29T00:23:32.436689,107.15,16.43,84,78
2025-12-29T00:23:32.472376,92.86,16.11,86,76
2025-12-29T00:23:32.501475,80.35,17.11,86,76
2025-12-29T00:23:32.536399,78.39,16.48,88,78
2025-12-29T00:23:32.569665,153.38,17.13,88,78
2025-12-29T00:23:32.603569,109.8,16.46,88,78
2025-12-29T00:23:32.650177,269.38,16.45,88,78
2025-12-29T00:23:32.688382,267.99,16.48,88,78
2025-12-29T00:23:32.732849,267.5,17.43,88,78
2025-12-29T00:23:32.776501,266.13,18.08,88,78
2025-12-29T00:23:32.814454,201.91,16.74,88,78
2025-12-29T00:23:32.845900,91.14,16.45,92,78
2025-12-29T00:23:32.881441,90.02,16.45,92,78
2025-12-29T00:23:32.911506,89.41,17.78,92,78
2025-12-29T00:23:32.943507,85.62,17.43,92,78
2025-12-29T00:23:32.979451,87.21,17.08,92,78
2025-12-29T00:23:33.007930,69.4,17.78,92,78
2025-12-29T00:23:33.040825,86.41,17.78,92,78
2025-12-29T00:23:33.072687,86.21,18.41,92,78
2025-12-29T00:23:33.106554,85.53,17.15,92,78
2025-12-29T00:23:33.140045,85.25,19.1,92,78
2025-12-29T00:23:33.171490,82.44,17.43,92,78
2025-12-29T00:23:33.204968,83.53,17.15,92,78
2025-12-29T00:23:33.236113,82.95,18.11,92,78
2025-12-29T00:23:33.265895,69.59,17.78,92,78
2025-12-29T00:23:33.310808,253.06,18.78,92,78
2025-12-29T00:23:33.345821,114.91,19.45,92,78
2025-12-29T00:23:33.375834,111.1,20.43,92,78
2025-12-29T00:23:33.413027,112.65,20.69,92,78
2025-12-29T00:23:33.444901,75.51,20.39,92,78
2025-12-29T00:23:33.485989,287.74,20.41,92,78
2025-12-29T00:23:33.528091,252.44,20.41,92,78
2025-12-29T00:23:33.565944,130.0,22.08,92,78
2025-12-29T00:23:33.599693,127.41,20.39,92,78
2025-12-29T00:23:33.635901,128.71,20.08,92,78
2025-12-29T00:23:33.669045,128.76,29.35,92,78
2025-12-29T00:23:33.702481,100.53,22.36,92,78
2025-12-29T00:23:33.744262,241.74,20.69,92,78
2025-12-29T00:23:33.781402,117.68,23.05,92,78
2025-12-29T00:23:33.811861,73.61,45.6,92,78
2025-12-29T00:23:33.847921,120.88,20.06,93,77
2025-12-29T00:23:33.883812,171.95,20.69,93,77
2025-12-29T00:23:33.919867,120.77,20.38,93,77
2025-12-29T00:23:35.050387,234.8,20.73,34,-20
2025-12-29T00:23:35.089644,235.68,20.71,34,-20
2025-12-29T00:23:35.124510,120.42,20.73,34,-20
2025-12-29T00:23:35.162145,119.96,20.73,34,-20
2025-12-29T00:23:35.195917,100.59,20.73,34,-20
2025-12-29T00:23:35.230574,121.3,20.71,34,-20
2025-12-29T00:23:35.264998,119.51,20.73,34,-20
2025-12-29T00:23:35.297208,119.51,20.73,34,-20
2025-12-29T00:23:35.331805,119.95,20.75,34,-20
2025-12-29T00:23:35.367333,119.54,20.73,44,-20
2025-12-29T00:23:35.402026,119.93,20.75,44,-20
2025-12-29T00:23:35.436059,120.4,20.71,44,-20
2025-12-29T00:23:35.471942,119.49,20.73,52,-18
2025-12-29T00:23:35.505298,120.81,20.78,52,-18
2025-12-29T00:23:35.539394,119.0,22.06,52,-18
2025-12-29T00:23:35.578262,118.95,21.06,57,-17
2025-12-29T00:23:35.609475,118.0,21.06,57,-17
2025-12-29T00:23:35.643972,118.77,21.03,57,-17
2025-12-29T00:23:35.679235,119.1,21.06,66,-16
2025-12-29T00:23:35.716735,169.18,21.04,66,-16
2025-12-29T00:23:35.749826,92.86,21.41,66,-16
2025-12-29T00:23:35.782044,90.43,20.41,80,-12
2025-12-29T00:23:35.815552,89.71,21.75,80,-12
2025-12-29T00:23:35.851031,87.6,20.71,80,-12
2025-12-29T00:23:35.882039,87.74,21.04,81,-11
2025-12-29T00:23:35.913171,59.48,20.08,81,-11
2025-12-29T00:23:35.945830,87.97,20.39,81,-11
2025-12-29T00:23:35.977549,58.69,20.73,84,-10
2025-12-29T00:23:36.008234,66.56,19.75,84,-10
2025-12-29T00:23:36.042864,74.1,20.08,84,-10
2025-12-29T00:23:36.072745,74.73,20.1,93,-1
2025-12-29T00:23:36.103869,74.44,20.41,93,-1
2025-12-29T00:23:36.138254,67.42,20.45,93,-1
2025-12-29T00:23:36.168894,60.94,20.73,93,-1
2025-12-29T00:23:36.198725,52.69,19.75,102,14
2025-12-29T00:23:36.228100,58.92,20.04,102,14
2025-12-29T00:23:36.259393,61.17,20.39,102,14
2025-12-29T00:23:36.293904,61.66,20.08,109,27
2025-12-29T00:23:36.322012,58.99,20.39,109,27
2025-12-29T00:23:36.352815,51.99,19.71,109,27
2025-12-29T00:23:36.385736,40.91,19.1,108,34
2025-12-29T00:23:36.412366,37.31,18.43,108,34
2025-12-29T00:23:36.443787,38.05,19.1,111,41
2025-12-29T00:23:36.471889,37.09,18.43,111,41
2025-12-29T00:23:36.501500,35.19,17.78,111,41
2025-12-29T00:23:36.534000,35.4,17.1,111,41
2025-12-29T00:23:36.559854,34.87,17.78,110,50
2025-12-29T00:23:36.593032,33.82,17.45,110,50
2025-12-29T00:23:36.619280,31.86,16.76,110,50
2025-12-29T00:23:36.649226,30.82,17.45,105,61
2025-12-29T00:23:36.677955,31.08,18.1,105,61
2025-12-29T00:23:36.707181,31.35,17.45,105,61
2025-12-29T00:23:36.736658,30.22,16.43,105,61
2025-12-29T00:23:36.765584,30.54,17.43,101,75
2025-12-29T00:23:36.796512,55.71,19.41,101,75
2025-12-29T00:23:36.827160,52.34,17.45,101,75
2025-12-29T00:23:36.858371,52.55,16.81,96,80
2025-12-29T00:23:36.888350,60.06,16.46,96,80
2025-12-29T00:23:36.920622,37.81,16.78,96,80
2025-12-29T00:23:36.950445,37.56,16.46,91,85
2025-12-29T00:23:36.977959,37.3,39.26,91,85
2025-12-29T00:23:37.007452,26.92,16.41,91,85
2025-12-29T00:23:37.036486,25.41,16.43,91,85
2025-12-29T00:23:37.064677,22.61,16.13,80,96
2025-12-29T00:23:37.121074,-1.0,76.77,80,96
2025-12-29T00:23:37.174170,-1.0,17.46,61,111
2025-12-29T00:23:37.207175,20.94,92.41,61,111
2025-12-29T00:23:37.237998,20.62,11.22,61,111
2025-12-29T00:23:37.265527,52.01,10.86,-39,123
2025-12-29T00:23:37.296426,66.75,9.83,-39,123
2025-12-29T00:23:37.328534,87.6,7.76,-39,123
2025-12-29T00:23:37.358211,59.43,8.67,-92,126
2025-12-29T00:23:37.388801,51.93,9.44,-92,126
2025-12-29T00:23:37.417352,26.31,8.35,-92,126
2025-12-29T00:23:42.049625,78.77,6.06,-150,150
2025-12-29T00:23:42.079577,74.84,6.06,-150,150
2025-12-29T00:23:42.112558,65.5,7.06,-150,150
2025-12-29T00:23:43.781813,60.46,7.41,-13,-3
2025-12-29T00:23:43.811142,60.94,7.37,-13,-3
2025-12-29T00:23:43.839837,60.08,7.37,-13,-3
2025-12-29T00:23:43.870271,60.94,7.39,-6,4
2025-12-29T00:23:43.904045,76.54,7.41,-6,4
2025-12-29T00:23:43.932045,60.92,7.37,-6,4
2025-12-29T00:23:43.964083,76.58,7.39,3,13
2025-12-29T00:23:43.994517,60.89,7.39,3,13
2025-12-29T00:23:44.024940,60.99,7.41,3,13
2025-12-29T00:23:44.055040,60.48,7.39,12,18
2025-12-29T00:23:44.086551,76.52,7.39,12,18
2025-12-29T00:23:44.118149,76.58,7.39,12,18
2025-12-29T00:23:44.148172,60.5,7.39,12,18
2025-12-29T00:23:44.181628,76.56,7.39,15,21
2025-12-29T00:23:44.211179,76.49,7.39,15,21
2025-12-29T00:23:44.242342,76.09,7.41,15,21
2025-12-29T00:23:44.274737,59.97,7.37,19,25
2025-12-29T00:23:44.304046,76.49,7.37,19,25
2025-12-29T00:23:44.336042,60.36,7.42,19,25
2025-12-29T00:23:44.364939,59.96,7.39,22,28
2025-12-29T00:23:44.396491,76.49,7.39,22,28
2025-12-29T00:23:44.430538,76.52,7.42,22,28
2025-12-29T00:23:44.458558,60.38,7.44,22,28
2025-12-29T00:23:44.491532,60.32,7.37,27,33
2025-12-29T00:23:44.519404,59.46,7.41,27,33
2025-12-29T00:23:44.549803,60.31,7.41,27,33
2025-12-29T00:23:44.798294,76.23,7.04,38,44
2025-12-29T00:23:44.828557,59.64,7.07,38,44
2025-12-29T00:23:44.861991,79.61,7.06,38,44
2025-12-29T00:23:44.891678,80.3,8.04,38,44
2025-12-29T00:23:44.924841,59.64,8.41,38,44
2025-12-29T00:23:44.956551,81.93,9.78,38,44
2025-12-29T00:23:44.985234,60.08,9.79,38,44
2025-12-29T00:23:45.016929,87.88,8.04,38,44
2025-12-29T00:23:45.048907,81.51,7.69,38,44
2025-12-29T00:23:45.080157,76.72,7.74,38,44
2025-12-29T00:23:45.114083,65.08,7.39,38,44
2025-12-29T00:23:45.141682,71.33,7.37,38,44
2025-12-29T00:23:45.173121,71.07,7.72,38,44
2025-12-29T00:23:45.205379,59.5,7.71,38,44
2025-12-29T00:23:45.232879,58.78,7.76,38,44
2025-12-29T00:23:45.263229,58.92,7.71,38,44
2025-12-29T00:23:45.296022,59.48,7.39,38,44
2025-12-29T00:23:45.325375,77.09,7.41,38,44
2025-12-29T00:23:45.357409,72.87,8.71,41,47
2025-12-29T00:23:45.389199,77.38,10.14,41,47
2025-12-29T00:23:45.419509,53.25,10.16,41,47
2025-12-29T00:23:45.449756,52.58,9.79,46,52
2025-12-29T00:23:45.479542,51.83,9.09,46,52
2025-12-29T00:23:45.509417,52.04,7.72,46,52
2025-12-29T00:23:45.539797,51.62,8.74,46,52
2025-12-29T00:23:45.569510,52.16,8.41,48,54
2025-12-29T00:23:45.600994,51.81,9.46,48,54
2025-12-29T00:23:45.629250,50.25,9.39,48,54
2025-12-29T00:23:45.660666,51.65,11.92,49,55
2025-12-29T00:23:45.689368,49.99,10.13,49,55
2025-12-29T00:23:45.719734,48.65,17.11,49,55
2025-12-29T00:23:45.750689,50.6,9.79,49,55
2025-12-29T00:23:45.782442,49.37,9.44,49,55
2025-12-29T00:23:45.809612,48.11,9.46,49,55
2025-12-29T00:23:45.839223,49.99,9.44,51,57
2025-12-29T00:23:45.871017,48.32,9.44,51,57
2025-12-29T00:23:45.902366,47.02,12.64,51,57
2025-12-29T00:23:45.929032,45.83,10.5,51,57
2025-12-29T00:23:45.961484,47.28,31.21,55,57
